pano_id,lat,lng
fnXgFfZJ5vpiXnlKVo4Jrg,28.59745087168538,-81.20342579878476
-WBWw6bFWnLYd7gz_UBtow,28.600909811058543,-81.19433079927498
aEeAAE4SVcnT0jSvTZkBtQ,28.602744507377718,-81.20577519838268
THV8xN8EF0D9EB_0yjjTxQ,28.603976784444818,-81.19575307482273
wT6O4B8KfqETYDB90KcTKQ,28.606340239741396,-81.19768312004807
d0tlI7KDAPios5NOkYTz_g,28.601419984940538,-81.19450015519872
F-AIviHEgkf_UmV9THBUuw,28.597238140311507,-81.20099972910593
vADYXcmh-f-Lf8cSUldVLA,28.598923364128243,-81.20326949472013
fPYe3XXYMEqBQDSSwQmD9A,28.596421798910214,-81.1999118660322
6_WTgtuERf1mzzGNOthvsA,28.605626851300404,-81.20512275801426
-s3eTdtbIWTJygSurh02jA,28.604841235590612,-81.20443861457684
loNqrMat4j71Xfy6w0RSkQ,28.59823497639997,-81.19849546863593
E7810_tqTroHX1kIqwykiQ,28.600084372547403,-81.2038589754807
admdmjvwfxp8MS8JDvvNlA,28.60069505469879,-81.2057804111573
C__YTaldcRRRUkXMDXtojA,28.59926031579094,-81.2007540405427
o3Q8mkyA-JaUIExbVGvp4Q,28.599598807953537,-81.20081752277518
141uuX6FL2FYFRtOHlpeVA,28.600580944757812,-81.198670028716
oimeVykEVXD1PasGg9zwVQ,28.60089432407916,-81.2014233340467
eXMfQpy719pxD8QoNbo5FA,28.60339295663233,-81.20099787929762
cq1UmwascYD7etD7Mor-Lw,28.601714478694845,-81.20419823387658
XdGvy3_3RH46uT5mhWwRFA,28.600085341014566,-81.19997055620586
x69372IRcAnL9hYJRIQNwA,28.601452855831578,-81.20610452734262
S321WmLbbWIIzgti68kd2w,28.60123558205428,-81.20356461401835
TZXsNcZmLrSqMIY-y_QO6g,28.601311269368658,-81.20375202680111
HPquxcAmvqvd5BdDfEFWnA,28.601977112608427,-81.19775013639595
XbAEsngfHu2r2MQIwvvZdQ,28.60183234526572,-81.20261854669867
LY6EfZUP-3PAIrgzSWIYrQ,28.602274146456466,-81.20485850128611
i6iVABuI3otZkNpIhYisjQ,28.601693285551054,-81.19669333986297
b6AU8RevzsYju_5isTv3Yg,28.605218279788037,-81.2020700039757
BwVR-QSJ4EWE3HV_IzlvDQ,28.60174158585644,-81.20388310617652
bxfkt04OQEZyG2B00cS2fw,28.604143508692584,-81.20645184722817
F36KOHF4Wi9V9I3RQ1SMxw,28.596292018386674,-81.19891757374322
bOTOz-ETy4EC22aK_Jo9Gw,28.59637777680729,-81.19853078429078
nnNdiCNM4UN4k5DKDJbAzQ,28.596846232755894,-81.19849723441905
olQceisVbPZVuhpE-S5waQ,28.603847494637435,-81.19612205158866
BstCEIoicIZr541YFy-ZfQ,28.596683581877706,-81.19930663153453
kq2Xpm0S0XZ_7Lf3zus5Ng,28.596402735769114,-81.20001116843468
LJSxYPV3wM7CvZ0Vj6tMjA,28.606205210984147,-81.20334810922992
tpuBmuYKP86d3UQHcv3Vbw,28.604435448578393,-81.19590863725581
BToF7auGLS5RJG9Qo-jQnw,28.60315343943981,-81.19737284285178
VQJGEVuLmdkDcgZifyGZ1Q,28.601903265760775,-81.20521902694512
e-xq69iKHanOgLlhECudNQ,28.604899320508864,-81.20599043523698
ZnNb9PSYawWHXFMYycIzaA,28.60153155786939,-81.19546650277762
BnLfCm-aA8n6bsqjASw7Hg,28.60265191543637,-81.1946922147958
u4SoR_8-pu7Dh2n-1nZ0-g,28.60042266179635,-81.19451646851049
QHjeKSbhEGQOCY79ZTP65w,28.605022425592175,-81.19599768609731
n2x5DuniDm85Wf50myag4w,28.59817775596776,-81.19715749797551
Hl7syGSUvBLb5vmfdypI5A,28.60028664556104,-81.19718625550628
i5oNPgt6A54ZFOhPicCayw,28.60115250442285,-81.20561704935977
7UBtZznOjW9x2B34YUsEPw,28.60487246063082,-81.19902856514275
sNaiTcu5ynOEbbzQZyRDcQ,28.599719657957966,-81.19912812092956
pf4oBTr4pw55KgskXv52lA,28.605086543828236,-81.2026215735944
v3Z4S_A9f6o59Kwm3Ae9mQ,28.60166937311412,-81.20108532473319
YcN76gWX0A5jBnJL7EAKhA,28.600295824724363,-81.19874133252772
vK44_bOEz82uYJDp6P1dqw,28.601738401770362,-81.20509845954905
Qv3NzYyBa8RAjuqANV6pUA,28.602154024314697,-81.2013484171842
VWlX2oh-u40lqsVKYmnP7g,28.60133306377832,-81.20394591321367
oPdkkL8kcpUeSKwdrDAk6A,28.598608865109302,-81.19796421834373
5iPPUOVrLIyHcPBqVz7wcQ,28.605551394165047,-81.19813827510828
xW_scg-GLJASjRcKt8Z6og,28.597280080378468,-81.19778393884806
a79RIYsmF33EDvMPAawOVw,28.599521293189014,-81.19752386139295
jOxEeMVmzK5VZYz8Yg-78g,28.601558057157277,-81.19561987949687
e_6BqD4AkWh9UJVQ9QEwsA,28.605470372911274,-81.20533614697655
zRHZRFUxZ0Z_thClqq_lEA,28.605508094107307,-81.20127820883546
WwfTaZmpyUQecPu7Aqg_Sw,28.599618455159504,-81.20107473038759
FN58PkM1jWdRIY5RPwvOVw,28.601537799811783,-81.20323064987409
JRbwJByKJHRcannWdu1Ieg,28.60382647525923,-81.1969835230955
eZI8jRaOum8dFAZ_GdBp5Q,28.597774453404696,-81.19864951204103
FbiWZR6u5LmQ3O39llg4oQ,28.602527535157368,-81.2023752175273
hfx0IigIR21q7IMNoHolJg,28.59937724754081,-81.19992195603656
jaUEIw2GkX5HpjppNFpoUQ,28.602810850908575,-81.2048030938591
7gDAafWuemlNGqTH3LWbhA,28.603328893452254,-81.19783245627222
KyyVgZCI662U30x96t24gQ,28.598832950762656,-81.2059603357441
VLm5zKzd6Kj16yecKFgQwQ,28.60478741097156,-81.20409986170652
NnK7d0lQ-NCCo5mhd0np4Q,28.60246537072669,-81.20504355676049
AEMYkWvJQFTJYS4woqeTfw,28.603182966131243,-81.20613614015866
5KxkKpD1V-CnM4k-QBcJQQ,28.606435873562862,-81.19817552488682
yGZboz1U7ZBxBppeEtTjNQ,28.596755804226206,-81.20180834335679
XtXPpIE-dDf2s5tZ90Yd3w,28.604814448166927,-81.2040959940802
hVR2QySuy1TopgYSr3Lt6A,28.60326864091284,-81.19644410599068
Hv9jtRfhS7ILu94T2YdQnA,28.60025413541728,-81.20663816003749
5HpqjgfZDclBROj8SyWfLA,28.602399925564036,-81.20630252761345
RFT5uyKT2vHaLyZ8W0z5xA,28.604196839303377,-81.20477442323259
natB-h9Jfuek9kK6EBiATg,28.601194522967074,-81.19583775127772
05iVC_Dzxh3TevDBX3H7sQ,28.60123933937836,-81.19575156124077
7nPXDKvGHgx9ssb5FYMIpA,28.605952296254706,-81.20459743863174
hf7zWY1yRm6GLd8tGYv1VQ,28.60305694798259,-81.19518236824007
mQbBNchIhS117VED_gQcZg,28.6033931595178,-81.19558262849043
6GB8d48V5Nr0ZMzNyPWKSQ,28.605626349521582,-81.19674185796964
SlIZH43N45S-3LLjYgyEyg,28.59975955900181,-81.19780193318223
4P7OTGESoVnU7vIoz0M90w,28.598645049073703,-81.20291324807557
AQmaqziPnE8BWMoaxjXaAw,28.59961779328478,-81.19889545952871
zO9HFWtFh7avRROqpMTuaQ,28.59992479379864,-81.1999069051129
axsMBfVQ7eubCHFeF_MSpw,28.600694803985785,-81.20388470367875
cavQ_7exRsNQa856NooDeg,28.600556960123512,-81.1999586163747
cuNxRj0xrLYvCb8ireOMIw,28.600235158065363,-81.1972459567788
6exzDG3sa00PRIMho-lCXA,28.602861709098764,-81.19836967750602
MFr3I36wvVT7lEhQLJBtSQ,28.603796839353947,-81.20216299754328
NWCareHDc6f0Tf-ZX_qEYA,28.6014570091803,-81.19768463359232
04jwBadDeTrr7aZcSDWCRA,28.598152378359423,-81.20050944427608
F-sDzDnL3StGUkEaqnSZGw,28.599211222121987,-81.20475710314224
VoeKIgB9m4KcGCgF6syTgg,28.598769283793843,-81.19876823960944
5uZGQWcL5oa5S9No9M47qQ,28.599495935479098,-81.19991640653431
bCwU7xGudYXwT_UC9G4YNg,28.600549206202867,-81.19735047593815
yTPnzOQ5OzwuMKGmkr2MsQ,28.598229171193672,-81.20004589481637
w8vQKfRdOgrGwEy9a2PPmQ,28.60438752767933,-81.20122439640535
QAn0soVMR5_4PCQAIpQi6Q,28.5998203799529,-81.20050784670424
KdYj8nyhDw4tJyDb7gktKA,28.600180377535334,-81.20339872516085
Xukxk_-uspWc9tKHe2YmbA,28.59996614600113,-81.20153213573593
MsSH-yrkP_0ZhO3mo1aQTQ,28.60416552199525,-81.20607190559338
jwLkLW6uBPwH4XxjnOxy4A,28.60580370341081,-81.20030276865775
A0hV4LZ7-fi2tr4k-ZzvWA,28.60561730866102,-81.20075521769716
v0FLVJ3nH9ueNn1AQA4KAQ,28.603740694015105,-81.19981777667823
Enis71mGlT82Tyc4OlZwwA,28.603355931157846,-81.20545368721773
FchJ037QORv-Fw-TDqof9w,28.599115653516677,-81.19989067701874
YrbSqUyx08S4aP7_7Roy0g,28.602335565707808,-81.19945714180525
UQ4NUT0gve35Y9BNNsXIjQ,28.597846285892672,-81.19870971669476
YENftra_RKBnnlu_H98aSw,28.597921488217533,-81.20400939283134
JZxJaNYggAQ10Gls4w3vzQ,28.605616513142007,-81.20161033160065
Glwe8NjKKrU-LUxCuaaC7Q,28.6031090097088,-81.20491189080273
d30XvkapVCv0hMdj3l_BCg,28.603050403020195,-81.2014908516508
MYQzJ0dq3gfQfJB-QItDuw,28.60605860173168,-81.19747668915194
Dzo-3gN41BxR7hceOsBdLw,28.601402567073517,-81.1994970816325
Luvcjpfz_Z3jPU69-VZoEA,28.602805837798627,-81.2012420536131
WO1sJ6sEpdpGsXWJWXLzXw,28.597596485161883,-81.20426204960214
vJ2YojCtPgG0y8KaaQjRbA,28.598657467404013,-81.1960974980389
t8AoA91nfGY8vATD2uRcQQ,28.606292025946022,-81.19951364614428
9FozMryAzqH4xQh1ZOv2kA,28.599070691298348,-81.1957189351335
3xZJz2rvLSpEH74G8PoFYg,28.60603392172669,-81.1998289597799
0puZ8ZSlpW7vhHTL6PE3nQ,28.597640865826957,-81.19795244637453
IeDwidQAhSIa080vHfTZgA,28.597050210705103,-81.20274189260392
ruNUb03IJQnK0FAM071bHw,28.60388254822998,-81.1967215930449
L_NI9-lPwauyrdvozZZGrg,28.598766702980956,-81.19620588676675
9u0BSmUTxDqKSzzyDWuo9Q,28.599074637075535,-81.19868617298098
WLRppa0h9UpAT6r1amMgQg,28.60029558766104,-81.19786508149012
Ab5SdYTBJyiAiHmrfIXMSQ,28.601218018487383,-81.20126618512384
og1PQoG9yp9YeraVy0puGg,28.60503024388449,-81.20239960092724
S-o9T9t5rX3zFJnWp8UALw,28.602759162635998,-81.19887427023743
zDL6vIyrYzQTUiUC00Kj2A,28.604935556795382,-81.20253782943557
98uw5-hUDkSwanAPGbi2rw,28.599986921713597,-81.20308300564955
27IlWZmKYBscwpC3OD5PjA,28.605356283856956,-81.20496830708662
ImBWI6oQgTcDotWy0eKmqw,28.598146967919817,-81.1988734293924
90d9a7Q0U3794xM7CfU21w,28.59683369421681,-81.20122986173197
WjLN0HucJt2AnW_N6s5jGg,28.603751580964637,-81.20220579472631
wzm8i6JQJarcFZyh_n9Xag,28.60110948918092,-81.19776190839588
lpuuMWhwxxuHcQJt_ri8wg,28.602703865771726,-81.20126559655051
Lw8mJ7k5IbeHwZcqhG24xA,28.601357652980408,-81.20376724513638
KDFZ2kp3Y8nsSXI3Zlc17w,28.605701904130807,-81.20131974527942
5snAcjZXwMG9ndvLKBSQbg,28.601447976382385,-81.19801399693658
IMFF0if8AJeMcGuUH90Npg,28.600277955098733,-81.19438007566433
gRMWIIuFJGMdgEzE0ggatQ,28.605025675621416,-81.196356907581
54vhInXh8uViVuchvimMnQ,28.5962972212096,-81.19980112814795
33BE7mr9d22Co0bWa1cs6w,28.59804779117773,-81.19706441431592
bvcd7-Wg2fi8LoDh89ROng,28.601614951573364,-81.20583480896197
u4w1wxqXUAVOzPUwoHYaaQ,28.600871285231484,-81.19449460530838
bo70xCfpWfIrVrc8KjQgTQ,28.598421411799244,-81.19748307968895
n2mthg_tYm0dFABmVrkyLQ,28.59905646632074,-81.19755875706079
t0jk8TAoENrJb4KjVqz9wg,28.60208550335036,-81.20499697764136
o9jmHD-uVbYHuTdJe6m--w,28.604003347148513,-81.20629689449171
Xb88e7U1NiWOpw5vreoPwg,28.6036487622506,-81.1969043976101
b9t1CaEzevtuAsvXHV_4Aw,28.600764830417717,-81.20071569893075
-HJQlnD1JOoPpLuzng1g4g,28.602055880417687,-81.19898627071153
zM23Bt1nY5WOv4tF8HZSjg,28.59859339446605,-81.20571247690557
q-IJ-YPBCdyVXtW_PZqxuQ,28.59860484103613,-81.19618040828189
54RpbWLK5djlOHlTDJCbvA,28.597361333354527,-81.19804182921021
kyDE5ff6SylcjzZgwmHOhg,28.60329964184423,-81.19614433476922
MM2zpQ5Hi06lr4EgUCnrHg,28.605455411942007,-81.19859031635826
jGaBAYQSLgcYVOySgNiY5Q,28.59752841912832,-81.20061118430885
oMCSpKFKCd4X6CRO5oyNmQ,28.600315678105154,-81.20104311550641
3bgla3uhcxqcj3ryPXuMJA,28.599466692862098,-81.20022709396478
V9GiwRmKe80yKlplG5FunQ,28.60036326004383,-81.20540021399708
TQ4k1iZOQ_WI5gOYBr9JOg,28.600727844862462,-81.20581067887403
NWP44c-wBklu_g7r2qcj1g,28.597324120876582,-81.19769934860437
dB2IijGDXmIcbY2_MkO6fA,28.605648386961278,-81.20044293481054
fmClB_9zdQ0-_LDc-_pJlA,28.606410110233032,-81.2031012509932
55Uhh0vMyPDEqG2f4ZWBEA,28.6047971413607,-81.20488633110173
3uvFqMdY2V08RQUF5_QzmQ,28.606389337357996,-81.20319869955321
rHZ8VpGb0iIDqUICUwq6Tg,28.59833083234849,-81.20197246991513
lPWGGzHtpE_AfGzFcqx-eA,28.60573068148282,-81.19838952157484
zoBSTYmisxNktPdVhHOfVA,28.59969773358084,-81.20246182060262
BaD4p6FEdx8nY4hiOCLupA,28.604124578444676,-81.19957738164393
t1ZRINOdLMEZlNn9amz4dQ,28.600015756096923,-81.20467252050942
2rjxUgIdzh-0weB3eBwrgg,28.60254137460888,-81.20541921549166
pQmRbzG4Io-2Rq4mwMnADA,28.597288623982998,-81.20056342536796
wGA0JAIghTLPJU7IJsp5rQ,28.60454705665913,-81.20030604789278
iskJ0G8OCgKVfQ3Upd7X6w,28.605579935073493,-81.20099518866728
ZVEND9d1YfrwPVvQabPIig,28.600042085484162,-81.20072150062325
GPGbOFyuMW4IciAdRslAvg,28.597537278975327,-81.19942518992865
4bSTNPxTh3D5UsXcsHrHrA,28.597916005953504,-81.19854608773622
fVfBHKPiKZ-fYc9TCnR0jg,28.600389179493614,-81.20409708710504
ruQwinSQgeN8S7uBCrP6og,28.60024949835077,-81.20481738712934
wEAwrfD_A18lP6QzgY-RpA,28.599221595680113,-81.2033698017758
OC1j2BvesyhT-umyAfOhwA,28.601721907659364,-81.19722670102128
Z7VLujoXzB1O7OTcjCiBFw,28.60565274282585,-81.20038365641453
3fXmcR7y_UmEjxgkOQRQiQ,28.60045797799613,-81.20671845264881
bOtn57tRLnI1dZkB9ONLPg,28.598163863001464,-81.20482344074888
GKZYgQr0pgZRBkwVgKODKQ,28.601599793244766,-81.19633428811251
sqnwHMK9unIX2WPAF-iTlA,28.60172522722573,-81.19914224707814
U2Q-ornezds7Q5xMTZm6gQ,28.603823185755893,-81.1958585209601
-AHM8TTqZbEPZ0zaJOXk7w,28.605079753895577,-81.20374588901863
U4O9iYh-f3VG64q3k7HNfg,28.601719410856372,-81.1949755943308
SpLrwVy4vXGZcvk1UvXcpw,28.598867526595217,-81.19604393427494
yuZ0dFVS9qdJ7NAUS9p0FA,28.6065869764717,-81.20338871968876
c_5L_4NPvRV1IlhPzk0Cyw,28.604855584619642,-81.19629039455262
NZhrEYogdJ2XgR4rmUWy5g,28.601794615958614,-81.19437410531847
60TdmjY4G49tu9BeKj5fOg,28.600739897066717,-81.20650405857958
Zeh2r1JkctujG0SQ2jkPXg,28.602088474021155,-81.20544738141534
q8QT_431i0eVb2eZE_9wyg,28.5978968093334,-81.20389336382195
WRTPS3dy-FH54PhzCInqEA,28.601280301700942,-81.20303011935262
7DN7b_IzHPd-A0l4a3sYwA,28.599356419496097,-81.20493375106665
sNc2xvrNyJQ80hHvo2-TiQ,28.59941232540109,-81.20442583464931
K1BPJdJSrf11Fa8oieSntQ,28.60317758731237,-81.2008476242659
d0EOTXISz-HHHd9Hc8Mb2A,28.599779531362813,-81.20652415279402
9LQMEfWNnL8315KHXWjvAQ,28.597271419269198,-81.20162672749775
g_7G4Wx-AdsStWQoUr72_g,28.600451973268264,-81.2040767400245
gqjOCIRuJutK2wM3hn1bWA,28.60166820479086,-81.20478358774486
aZSxmxIl9v2SKVZhVhVsgw,28.598768663898444,-81.20242263902908
lYznpjFa4YKp3FKtWXZS0g,28.59877494049243,-81.2031206734511
69TkQ9bL-ioKZz5se_mfCw,28.60036990611447,-81.19435997830112
boCAeArMtbIO98MbhoMXUg,28.5988074588502,-81.20059831966746
RvB2hz_uSz1ceRGfdy__VQ,28.598652031847475,-81.1986275659196
aii4I7Y8lSOiDV_J2vQLLg,28.598742124329227,-81.20150548185865
-9yDfJNKHAU-oTMzS0vcYA,28.605387750424395,-81.20286279998786
XqGlFFW9fA7jma1wNIpUJg,28.599181032516583,-81.19898845690535
kaJe1StVlehwywen1Aqk7Q,28.597855610212928,-81.1993660789222
k6msAJsXksrrKtJw43zUAQ,28.59739783051745,-81.19954332772254
unDkr--W86OlyzIfchletA,28.603756116064464,-81.20418856482266
j_R5WX85iWKXyltQ1nGdgw,28.60600407453682,-81.19822639645164
C4ZVA7oS740WmFUlIDzRKQ,28.599590230380848,-81.200517348052
x_D0ZS2kFJcMUwARD5Z1ig,28.6008661229593,-81.20147176511115
es2EMa07rtcmP0YqLNLpqA,28.601324703761424,-81.20552717079724
uvtD7OHRLy9zF2mLqhP9tg,28.59844771930735,-81.20033858798665
ATK-pmWmxsGKKD7CwjiJbQ,28.599598597542663,-81.19732482965706
qzcK_uvw1Dj-39bjuwVpPQ,28.602420445278316,-81.20325284693135
r8HLorLjpmo2hnHTxyHvgw,28.603026188259008,-81.19495406761315
aHKQOA5Hk5kNGqECOOqOBw,28.59762267857231,-81.20197196542829
XTn0947s4Evo4Z7vsqUFkw,28.6006892605216,-81.19449309170184
94pFuLiXFcX83Z1kRY-S5A,28.59722857919751,-81.19916133419149
GwTaRwFa0u0mXlGozFcfXw,28.6017423382092,-81.19890983797308
o-EUNCCqRBYRNHzKSHUVuw,28.6032952835898,-81.20059747884115
DlT3WYVC9PoaK3CE6ezVzA,28.604533899063796,-81.20060058989844
kz2MOo3ZJZv0HULb0xnlxQ,28.5999953277347,-81.19465916779743
5sg5o6kg0kMLTYwxcXb2Eg,28.606026078148126,-81.20418528575193
9OaK2ot_fqJOjiGcTmVmig,28.59616350676217,-81.20096046271091
G8ZQ0auaEq5NkbdDNY5uCw,28.605939692019053,-81.2001112274584
ehHG5UFucMGC1NazKML8ew,28.605610170190243,-81.20321517919405
cDbe4oVMN7B8CkBVSjrw3g,28.60312850387522,-81.19525325481732
vbn07-DbeO8oJqlRYWHIIg,28.605569969768077,-81.20124650995537
Yu6V8WXFJQwM12qHVZX-xQ,28.598761770294608,-81.1959320136377
I5OO4vOadZ3wCAmY1RHHwg,28.596154024869875,-81.20075496544978
zYi2GGDpRVD9XtFrfQCFCA,28.59784732775928,-81.20420807108671
QfK6q43apOcyZpANFoP3yg,28.597682199168855,-81.19788189860738
5WDFJlAuun6_OELiyI8pZQ,28.601376300985585,-81.20094616872922
ZS8jAzg_MCbAWecLOMAxLA,28.604348222317974,-81.19608538943615
b3khvKhMLmv9yWEhSMqJlg,28.596462764350342,-81.20135615271097
KWhZ9kuc7x86jruyci8i9g,28.59785725052986,-81.19765133561188
Jm3L7A7nTk0pSwfyzXrRVA,28.600034580774444,-81.19817527263105
3FJv3gs94tzAaFPU2h2MaQ,28.604775047936897,-81.20450587731851
OZ7qxOkng6MAKkh6_rHvvQ,28.60321135973172,-81.19756531576286
DsXfi72LL6zKf2v1ZnBQ2A,28.60534464213861,-81.19934303991174
seL175JBGZZLYq1icjm_fg,28.606230597296122,-81.19970283447958
vxHCVlTkuwOUjtA0SuCnxQ,28.602685355737027,-81.194893860043
2ySdC18a4dqa-X0BU6Q9PQ,28.60211573242844,-81.20532874815711
aRmV4UhsZifbYLo8t3IkMg,28.603487753650448,-81.20556458517878
PUFvOISrB17nnNFGikiUYw,28.60141114907985,-81.1991525894353
KaVSYgepRVEM4K6YV_jGJA,28.601561214140467,-81.1976546990449
bZUmRu7eftg60QyII4QngA,28.60117587921313,-81.19833015752334
-TU-plf95olf-fbiAugu9Q,28.601729757574073,-81.20436798863525
T9_rF80eR3SzY-mTxvlaDA,28.599784377002468,-81.20258003784822
_Z8ageh4Vs5K31TtsLWDQw,28.601432372936475,-81.19620302779528
M4_QhJVtw9aGcoOfFWMBxg,28.60405169654999,-81.2018708998319
VIf5G9bQqA5Gq_DvC4owYw,28.60137554948604,-81.19919723813203
27Ubd5meHHUDA5DoYBq4pQ,28.60427089703471,-81.19873847364974
xyLwDyS1cOmjQBIL4S4WtQ,28.59902229644633,-81.19919017506307
NNcB9_jy4kTwZfEQyMQI_A,28.598846857112235,-81.19935371857801
NKArgTjxg_lPP4i_wu-9mw,28.60538105100013,-81.20169416084323
5G-S7WQb8DyD285G_m63bA,28.60071252539503,-81.1981976393067
E88Hr85Fd42e_dYPIEnTUg,28.60532396506952,-81.20213071045832
H3ppE_WNDexlue2epjqlGw,28.601763869750133,-81.20532849592463
QxPB6_xHP1l46hS6F4vbbA,28.597985450861934,-81.20125189119852
Xci2e60-0Ft1rZENU-QejA,28.6001187048011,-81.20520313627395
qrKkreWN2E8MYzgtj7T11g,28.599971980322746,-81.20509534867232
YSy4vs3AezuWARCrjj_ASw,28.60055457249459,-81.19830955667332
Y3aLx9dkadRf6asEMEOVGQ,28.59792768497645,-81.2014853022609
cH7NnReBjw8qIXXEWe7VpA,28.60168063966381,-81.20489196432602
4md49jfvMgo1qPLSm3Gm3A,28.59962076664643,-81.1985027840229
C5hdPwBIEBFs0Ci9y5Z83Q,28.59856465395497,-81.20344513708176
fgX0ZQVol3hfv2yxQ5wYYA,28.60316417246272,-81.19507540758805
_CMHi8FqvxGjX2YYi6olPQ,28.603416323077763,-81.20264671364049
U1tfm7hiti765K7gKAM0yA,28.599973561648767,-81.20661108753616
zY2wkWusDU0jtugi_yFopQ,28.596313202309137,-81.19958251075178
kaCnmqvq6FtxHx3a7tPzSQ,28.600160004410416,-81.20664244791726
vHE6cJoHLVl8MoGS4ETIGQ,28.596127078561807,-81.20035296616332
Ftiu0589d68T4ycs4C9WRw,28.601516849976264,-81.19933564052006
_DEy-fg26TJDrdGgd8nI7g,28.599590963465324,-81.20280268264042
THzus8RXlUnyNqS-uoTwTA,28.603342764799546,-81.20466318782758
yRyt1hef55PZcBEox5P-ZA,28.601687032372055,-81.19732045717551
pH1Oi-RwwqCR8MBnbYbdGg,28.602690081332504,-81.19758482369399
YlUXDnXojEq5TE97j9p2Lw,28.602450558642726,-81.19476133595295
LwEijTtIkyEo-67CjtuGZQ,28.606465976846806,-81.1987004673795
Ym930_Hn5ClejjSR1TJP5w,28.604256662105147,-81.19949817472222
K4ucSI-hu4JeRmzuTNKCqg,28.60120323030273,-81.2013239493717
Y-oIohXep-xJ13uQf_t_Yw,28.60128419190275,-81.20204990860603
fSx2NxLQBxWW8PRn5YYQrg,28.60039340544043,-81.2054495674269
HQMC8rs82WNHwRFi009UGQ,28.596958301070423,-81.19870753049307
jYh50febEu0KhvdldVGdRA,28.597926874548847,-81.20248166362373
Qs7ZGjklBD7SLjq95i33IA,28.601497581202114,-81.1991521690143
M8zvlthT19fZVNPNkqAQNw,28.601081340819164,-81.19644746947607
mGMlJdROwWm3wS2UzzQLCg,28.603683981874433,-81.1980018045477
szTQgHd-ySpNl8fVqvxJBw,28.599257121341196,-81.19843955214951
QRUw52mFfkkdt_qyGTAJwA,28.598504456073524,-81.2013464833024
m16zSnmzehMnkoDbn1Ld8w,28.59872215983015,-81.20077094111562
inotUGI8tI-kdicBYokRWw,28.60109205894952,-81.20309326340089
LPQnm21GZ5-w8Km4S69JMA,28.59943163369799,-81.20487758699156
cTO9ZAxLK63W9MxMPGWeJg,28.596875481463364,-81.20223345733301
0vHFpnNh6qy7I2af1Zvl5A,28.60617211980584,-81.20394725847763
XJyXw01In7QaAreXKoSZ8Q,28.60624902885802,-81.19730481714332
YojTCakdEmeUOFSl1W-WAA,28.59736950210174,-81.203599170649
mvzzxpH4i3QD_6CUq7kwOQ,28.599601831423346,-81.19772869453436
JyDfQj_FgwlDOOp6GVt2qw,28.602559978309554,-81.20102495376032
MU2g2oxe1Zbp-8Jez_9kEQ,28.598893036735483,-81.20069198766123
r2RNeBocRsoSQSQLBdv_8w,28.598667116178667,-81.19636649352475
DIOdZR91e2n52VDcZ7Uk0A,28.598142704923127,-81.20372394434033
5dCGAyL20y5OnL4I2dCjdQ,28.60171312941501,-81.1945318568375
I6RQ_D_7saZTJUI6FtDGeA,28.597014548294325,-81.19810068897047
T3tqjdFfg5oZp7eMAzdAlg,28.600358042887066,-81.20093818091475
c0a-a77U-jDDgaS-ib3djA,28.59792339236339,-81.19945226494072
c4cqVT5gzHzYpBcsUR1mow,28.59881705972707,-81.19612474238816
hNpEfgNqsivU5V4zRgu15A,28.600964739946928,-81.19814861759937
_apGWaXpZ7yQOg3Su1GjGA,28.604158067512163,-81.20171543344505
tZz0SdRngDEA5N-xqxnBXw,28.605776080817293,-81.19765015841028
NB8BQ9pn6LgOSLYwDN9oJw,28.605424422866797,-81.20490524864441
6xjgyzN-gxId8eZ9nKS7hg,28.602741561134003,-81.19737847662223
AWgIZwz2_pJdbFX39YZUHQ,28.59941941460405,-81.19990900719738
QtQIAdbJH_dPyDliEOpV7A,28.60359547067841,-81.20234469622625
vd2Di0CS9MWaUDArdWdz3A,28.60454975401236,-81.20037600487359
UrsOO2Or-Y6tTAlLgHUffA,28.600806463726652,-81.2035212290296
R4ADrkEZMYQ6ac3w0lbVAg,28.59825914295247,-81.20101974066577
SQ3RSTELO5RrLZmTiMB1wA,28.597721615566925,-81.20260912968897
16Qg3tD8hqmd1SWUY6RRcA,28.602061882718804,-81.20266891086503
4TQbAvdkkatIdVzbPjhUgQ,28.599007364752744,-81.19942081756555
gtxOHQ8KsP6PoRjF7l5Paw,28.605570169367272,-81.19649338103709
kVLau-ww0UE2klf2-LYkFQ,28.601720731316647,-81.19692911907754
HC70PeWTiYyJ5pDSN5pA0Q,28.60581836138962,-81.20323342450659
8boTcG9oSmJ7rPwxaLmyfA,28.603293051180664,-81.20580815656477
SyAai9YQc5isbsW4CCi7Vw,28.59829263951143,-81.20362439445725
i1tFCRDwD9djWHQJAbZ3MQ,28.604497567364795,-81.20454253548812
IBfwOj5uPRQ2ANM59IFpiQ,28.605255570178365,-81.19937885968417
ao03v8TNCJUz651pvXmTZg,28.599439834365665,-81.19514351934107
R-L4wBrWdcnRbfP_0qcmnw,28.599702162743217,-81.20647791087015
nD2TEJxWmDUmlFXNTEJCfA,28.60339337337027,-81.20533412911678
4brqZkuD-GlN1fMnPnMbbg,28.60648697125387,-81.19858476676067
aS0LuvKshl_xK8_-Bcf5MQ,28.60225914888837,-81.20629840786775
Np59Z5OUBu9N2iQYOcPhXQ,28.601232107450368,-81.20017824170708
4po7u-IclQ2bU1nnzCTP6w,28.603491715446232,-81.206175572084
